date,province,cases,new_cases,deaths,new_deaths,recovered,new_recovered,testing,new_testing,new_cvaccine,cvaccine,new_dvaccine,dvaccine,new_avaccine,avaccine,pop,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,lcases,ldeaths,lrecovered,deathrecovered,testingpc,new_testingpc,ltesting,advaccine,cdvaccine,new_advaccine,newa_dvaccine,new_cdvaccine,newc_dvaccine,avaccinepc,cvaccinepc,dvaccinepc,new_avaccinepc,new_cvaccinepc,new_dvaccinepc,active,new_casesmv7,casesmv7,new_deathsmv7,deathsmv7,new_recoveredmv7,recoveredmv7,activemv7,active14,active18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7,new_layoffs,layoffs,reservations,ridership,unemployment_yoy,unemployment,unemployment_2019,index_limittravel,index_selfisolate,index_limitsocialdomest,index_econrelief,index_total,index_stringency,index_stringencynospend,bnccindx,bnccexp,bnccpbk,retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,residential_percent_change_from_
2020-04-07,Alberta,1373,25,26,2,447,86,67117,1203,,,,,,,4307110,.00031877524,6.0365305e-06,.00010378189,5.8043561e-06,4.6434849e-07,.000019966985,7.2247534,3.2580965,6.1025586,473,.015582839,.00027930562,11.114193,,,,,,,,,,,,,900,88.428574,1152.2858,2.4285715,19.285715,46.714287,256.42856,876.57141,57,49,35.087719,1508.772,1543.8596,40.816326,1755.1021,1795.9183,37.285713,23.714285,65.134102,1252.8737,1318.0077,102.40965,1969.8796,2072.2893,,,-100,-86.5,,,,50,40,30.76923,46.153847,51.111111,55.756927,68.055557,,,,-48,-15,-36,-70,-53,23
2020-04-08,Alberta,1423,50,29,3,519,72,68762,1645,,,,,,,4307110,.00033038395,6.7330529e-06,.00012049843,.000011608712,6.9652270e-07,.000016716545,7.2605224,3.3672957,6.251904,548,.015964765,.00038192663,11.138407,,,,,,,,,,,,,875,78.85714,1231.1428,2.5714285,21.857143,53.857143,310.28571,899,61,31,49.180328,1180.3279,1229.5082,96.774193,2322.5806,2419.3547,42.857143,26.714285,60,1256.6666,1316.6666,96.256683,2016.0428,2112.2996,,,-100,-86.5,,,,50,40,30.76923,46.153847,51.111111,55.756927,68.055557,,,,-45,-8,-23,-69,-53,22
2020-04-09,Alberta,1451,28,32,3,592,73,70247,1485,,,,,,,4307110,.00033688481,7.4295758e-06,.00013744715,6.5008790e-06,6.9652270e-07,.000016948719,7.2800083,3.4657359,6.3835068,624,.016309544,.00034477876,11.159773,,,,,,,,,,,,,827,69,1300.1428,2.7142856,24.571428,59.714287,370,905.57141,67,33,44.776119,1089.5522,1134.3284,90.909088,2212.1211,2303.0303,48.57143,29,55.882347,1229.4117,1285.2941,93.596054,2059.1133,2152.7095,,,-100,-85,,,,50,40,30.76923,50,53.333332,56.169094,68.055557,,,,-36,9,-10,-67,-54,21
2020-04-10,Alberta,1500,49,39,7,713,121,72370,2123,,,,,,,4307110,.00034826135,9.0547956e-06,.00016554023,.000011376538,1.6252197e-06,.000028093084,7.3132205,3.6635616,6.5694814,752,.016802451,.00049290591,11.189548,,,,,,,,,,,,,748,60.714287,1360.8572,3,27.571428,73.85714,443.85715,889.42859,56,42,125,2160.7144,2285.7144,166.66667,2880.9524,3047.6191,49.57143,32.42857,60.51873,1489.9135,1550.4321,92.511017,2277.533,2370.0442,,,-100,-87,,,,50,40,34.615383,50,55.555557,56.169094,68.055557,,,,-57,-17,-37,-77,-78,32
2020-04-11,Alberta,1569,69,40,1,774,61,75278,2908,,,,,,,4307110,.00036428138,9.2869695e-06,.00017970287,.000016020023,2.3217424e-07,.000014162629,7.3581939,3.6888795,6.6515718,814,.017477613,.00067516271,11.228943,,,,,,,,,,,,,755,55.42857,1416.2858,2.8571429,30.428572,82.571426,526.42859,859.42859,79,57,12.658228,772.15192,784.81012,17.543859,1070.1754,1087.7192,56.42857,37.285713,50.632915,1463.2911,1513.9241,76.628357,2214.5593,2291.1877,,,-100,-81.5,,,,50,40,34.615383,50,55.555557,56.169094,68.055557,,,,-52,-13,-44,-64,-45,16
2020-04-12,Alberta,1651,82,44,4,823,49,77316,2038,,,,,,,4307110,.00038331968,.000010215666,.00019107939,.000019038287,9.2869698e-07,.000011376538,7.4091363,3.7841897,6.7129564,867,.017950784,.00047317109,11.255656,,,,,,,,,,,,,784,57.285713,1473.5714,3,33.42857,77.714287,604.14288,836,40,61,100,1225,1325,65.573769,803.27869,868.85248,57.42857,42.857143,52.238808,1353.2339,1405.4727,70,1813.3334,1883.3334,,,-100,-80.5,,,,50,40,34.615383,50,55.555557,56.169094,68.055557,,,,-63,-40,-43,-67,-46,14
2020-04-13,Alberta,1732,81,46,2,877,54,79781,2465,,,,,,,4307110,.00040212579,.000010680015,.00020361682,.000018806113,4.6434849e-07,.000012537409,7.4570322,3.8286414,6.7765069,923,.018523093,.00057230948,11.287041,,,,,,,,,,,,,809,54.857143,1528.4286,3.1428571,36.57143,73.714287,677.85712,814,29,67,68.965515,1862.069,1931.0344,29.850746,805.97015,835.82092,55.57143,48.57143,56.555267,1326.4781,1383.0334,64.705879,1517.647,1582.3529,289,30865,-100,-86,,,,50,40,34.615383,50,55.555557,58.391315,70.833336,,,,-48,-19,-19,-71,-59,23
2020-04-14,Alberta,1870,138,48,2,914,37,82649,2868,,,,,,,4307110,.00043416582,.000011144363,.00021220726,.000032040047,4.6434849e-07,8.5904467e-06,7.5336938,3.871201,6.8178306,962,.019188968,.00066587573,11.322358,,,,,,,,,,,,,908,71,1599.4286,3.1428571,39.714287,66.714287,744.57141,815.14288,64,56,31.25,578.125,609.375,35.714287,660.71429,696.42859,56.57143,49.57143,55.555553,1179.293,1234.8485,63.400574,1345.8213,1409.2219,2100,32965,-100,-87,,,,50,40,34.615383,50,55.555557,58.391315,70.833336,,,,-46,-15,-30,-69,-53,23
2020-04-15,Alberta,1996,126,48,0,914,0,85502,2853,,,,,,,4307110,.0004634198,.000011144363,.00021220726,.000029253955,0,0,7.5989003,3.871201,6.8178306,962,.019851362,.00066239311,11.356295,,,,,,,,,,,,,1034,81.85714,1681.2858,2.7142856,42.42857,56.42857,801,837.85712,117,79,0,0,0,0,0,0,64.571426,56.42857,42.035397,873.8938,915.9292,48.101265,1000,1048.1013,,,-100,-87.5,,,,50,40,34.615383,50,55.555557,58.391315,70.833336,,,,-45,-10,-37,-70,-53,23
2020-04-16,Alberta,2158,162,50,2,914,0,85502,0,,,,,,,4307110,.00050103199,.000011608712,.00021220726,.000037612226,4.6434849e-07,0,7.6769371,3.9120231,6.8178306,964,.019851362,0,11.356295,,,,,,,,,,,,,1194,101,1782.2858,2.5714285,45,46,847,890.28571,97,40,20.618557,0,20.618557,50,0,50,68.85714,57.42857,37.344398,668.0498,705.39423,44.776119,800.99506,845.77118,,,-100,-87.5,,,,50,40,34.615383,50,55.555557,58.391315,70.833336,,,,-41,-4,-5,-67,-53,22
2020-04-17,Alberta,2397,239,50,0,1124,210,92805,7303,,,,,,,4307110,.00055652164,.000011608712,.00026096386,.000055489643,0,.000048756592,7.7819734,3.9120231,7.0246491,1174,.02154693,.0016955684,11.438256,,,,,,,,,,,,,1223,128.14285,1910.4286,1.5714285,46.57143,58.714287,905.71429,958.14288,107,29,0,1962.6168,1962.6168,0,7241.3794,7241.3794,76.14286,55.57143,20.637897,771.10693,791.74481,28.277634,1056.5553,1084.8329,,,-100,-86,,,,50,40,38.46154,50,57.777779,58.391315,70.833336,,,,-45,-11,-28,-67,-52,24
2020-04-18,Alberta,2562,165,51,1,1162,38,96897,4092,,,,,,,4307110,.00059483043,.000011840886,.00026978648,.00003830875,2.3217424e-07,8.8226216e-06,7.8485436,3.9318256,7.057898,1213,.022496987,.000950057,11.481404,,,,,,,,,,,,,1349,141.85715,2052.2856,1.5714285,48.142857,55.42857,961.14288,1043,106,64,9.4339619,358.49057,367.92453,15.625,593.75,609.375,80,56.57143,19.642857,692.85712,712.5,27.777777,979.79791,1007.5757,100,33065,-100,-82.5,,,,50,40,38.46154,50,57.777779,58.391315,70.833336,,,,-49,-16,-21,-56,-38,15
2020-04-19,Alberta,2803,241,55,4,1198,36,101323,4426,,,,,,,4307110,.00065078441,.000012769583,.00027814475,.000055953991,9.2869698e-07,8.3582727e-06,7.9384456,4.0073333,7.0884089,1253,.02352459,.0010276032,11.526069,,,,,,,,,,,,,1550,164.57143,2216.8572,1.5714285,49.714287,53.57143,1014.7143,1152.4286,69,117,57.971016,521.73914,579.71014,34.188034,307.69232,341.88034,84.14286,64.571426,18.67572,636.6723,655.34802,24.336283,829.64606,853.98236,,,-100,-80,,,,50,40,38.46154,50,57.777779,58.391315,70.833336,,,,-47,-23,21,-54,-37,11
2020-04-20,Alberta,2908,105,59,4,1230,32,105317,3994,,,,,,,4307110,.00067516271,.00001369828,.00028557432,.000024378296,9.2869698e-07,7.4295758e-06,7.9752207,4.0775375,7.1147695,1289,.024451895,.00092730392,11.56473,,,,,,,,,,,,,1619,168,2384.8572,1.8571428,51.57143,50.42857,1065.1428,1268.1428,98,97,40.816326,326.53061,367.34692,41.237114,329.89691,371.13403,94,68.85714,19.756838,536.47412,556.23096,26.970955,732.36517,759.33612,,,-100,-84,,,,50,40,38.46154,50,57.777779,58.391315,70.833336,,,,-40,-12,17,-63,-51,19
2020-04-21,Alberta,3095,187,61,2,1273,43,109015,3698,,,,,,,4307110,.00071857928,.000014162629,.00029555781,.000043416585,4.6434849e-07,9.9834924e-06,8.0375433,4.1108737,7.1491318,1334,.025310475,.00085858034,11.59924,,,,,,,,,,,,,1761,175,2559.8572,1.8571428,53.42857,51.285713,1116.4286,1390,25,107,80,1720,1800,18.691589,401.86917,420.56076,88.428574,76.14286,21.001614,579.96765,600.9693,24.390242,673.5459,697.93616,,,-100,-85.5,,,,50,40,38.46154,50,57.777779,58.391315,70.833336,,,,-41,-11,18,-64,-51,20
2020-04-22,Alberta,3401,306,66,5,1310,37,113499,4484,,,,,,,4307110,.00078962458,.0000153235,.00030414827,.000071045317,1.1608712e-06,8.5904467e-06,8.1318245,4.1896548,7.1777825,1376,.026351545,.0010410693,11.639549,,,,,,,,,,,,,2025,200.71428,2760.5715,2.5714285,56,56.57143,1173,1531.5714,50,106,100,740,840,47.169811,349.05661,396.22641,78.85714,80,32.608696,717.39136,750.00006,32.142857,707.14288,739.28571,,,-100,-86,,,,50,40,38.46154,50,57.777779,58.391315,70.833336,,,,-42,-9,-10,-66,-51,21
2020-04-23,Alberta,3720,319,68,2,1357,47,117835,4336,,,,,,,4307110,.00086368818,.000015787848,.00031506046,.000074063581,4.6434849e-07,.000010912189,8.2214794,4.2195077,7.2130318,1425,.027358253,.0010067075,11.677041,,,,,,,,,,,,,2295,223.14285,2983.7144,2.5714285,58.57143,63.285713,1236.2858,1688.8572,28,69,71.428574,1678.5714,1750,28.985508,681.15942,710.1449,69,84.14286,37.267078,917.18427,954.45135,30.56027,752.12219,782.6825,,,-100,-87,,,,50,40,42.307693,50,60,58.391315,70.833336,,,,-42,-8,-13,-66,-51,21
2020-04-24,Alberta,4017,297,72,4,1397,40,122447,4612,,,,,,,4307110,.00093264395,.000016716545,.00032434741,.000068955749,9.2869698e-07,9.2869695e-06,8.2982903,4.2766662,7.2420826,1469,.028429039,.0010707875,11.715433,,,,,,,,,,,,,2548,231.42857,3215.1428,3.1428571,61.714287,39,1275.2858,1878.1428,49,98,81.632652,816.32654,897.95917,40.816326,408.16327,448.97958,60.714287,94,51.764706,642.35291,694.11761,33.43465,414.89362,448.32828,,,-100,-86,,,,50,40,42.307693,53.846153,62.222221,58.391315,70.833336,,,,-44,-9,4,-63,-50,21
2020-04-25,Alberta,4232,215,73,1,1471,74,127165,4718,,,,,,,4307110,.00098256138,.000016948719,.0003415283,.00004991746,2.3217424e-07,.000017180893,8.3504295,4.2904596,7.2936978,1544,.029524438,.0010953981,11.753241,,,,,,,,,,,,,2688,238.57143,3453.7144,3.1428571,64.85714,44.142857,1319.4286,2069.4285,69,25,14.492754,1072.4637,1086.9565,40,2960,3000,55.42857,88.428574,56.701031,796.39178,853.09277,35.541195,499.19223,534.7334,,,-100,-82,,,,50,40,42.307693,53.846153,62.222221,58.391315,70.833336,,,,-45,-14,6,-52,-37,13
2020-04-26,Alberta,4475,243,73,0,1549,78,131572,4407,,,,,,,4307110,.0010389797,.000016948719,.0003596379,.000056418339,0,.000018109591,8.4062614,4.2904596,7.345365,1622,.03054763,.0010231918,11.78731,,,,,,,,,,,,,2853,238.85715,3692.5715,2.5714285,67.428574,50.142857,1369.5714,2255.5715,82,50,0,951.21948,951.21948,0,1560,1560,57.285713,78.85714,44.887779,875.31171,920.19952,32.608696,635.86957,668.47827,,,-100,-80,,,,50,40,42.307693,53.846153,62.222221,58.391315,70.833336,,,,-45,-20,8,-56,-38,11
2020-04-27,Alberta,4691,216,75,2,1664,115,135442,3870,,,,,,,4307110,.0010891294,.000017413067,.00038633795,.000050149636,4.6434849e-07,.000026700038,8.4534006,4.3174882,7.4169798,1739,.031446144,.00089851429,11.816298,,,,,,,,,,,,,2952,254.71428,3947.2856,2.2857144,69.714287,62,1431.5714,2446,81,28,24.691359,1419.7531,1444.4445,71.428574,4107.1431,4178.5713,54.857143,69,41.666668,1130.2084,1171.875,33.126297,898.55072,931.677,,,-100,-85,,,,50,40,42.307693,53.846153,62.222221,58.391315,70.833336,,,,-41,-13,-11,-65,-50,19
2020-04-28,Alberta,4850,159,80,5,1800,136,138681,3239,,,,,,,4307110,.0011260451,.000018573939,.00041791363,.000036915706,1.1608712e-06,.000031575695,8.4867344,4.3820267,7.495542,1880,.032198157,.00075201236,11.839931,,,,,,,,,,,,,2970,250.71428,4198,2.7142856,72.428574,75.285713,1506.8572,2618.7144,138,49,36.231884,985.50726,1021.7391,102.04082,2775.5103,2877.551,71,60.714287,38.229374,1060.3622,1098.5916,44.705879,1240,1284.7058,,,-100,-86.5,,,,50,40,42.307693,53.846153,62.222221,58.391315,70.833336,,,,-39,-8,23,-63,-51,12
2020-04-29,Alberta,5165,315,87,7,1953,153,143886,5205,,,,,,,4307110,.0011991799,.000020199159,.00045343628,.000073134885,1.6252197e-06,.000035522658,8.5496607,4.4659081,7.5771217,2040,.033406623,.0012084669,11.876777,,,,,,,,,,,,,3125,252,4450,3,75.428574,91.85714,1598.7142,2775.8572,126,69,55.555557,1214.2858,1269.8413,101.44927,2217.3914,2318.8406,81.85714,55.42857,36.649216,1122.1641,1158.8132,54.123714,1657.2164,1711.3402,,,-100,-87,,,,50,40,38.46154,53.846153,60,56.16909,68.055557,,,,-39,-5,19,-64,-51,20
2020-04-30,Alberta,5355,190,89,2,2161,208,148937,5051,,,,,,,4307110,.0012432931,.000020663507,.00050172856,.000044113105,4.6434849e-07,.000048292244,8.5857859,4.4886365,7.6783261,2250,.034579337,.0011727121,11.911279,,,,,,,,,,,,,3105,233.57143,4683.5713,3,78.428574,114.85714,1713.5714,2891.5715,162,82,12.345679,1283.9506,1296.2963,24.390244,2536.5854,2560.9756,101,57.285713,29.702971,1137.1995,1166.9023,52.36908,2004.9875,2057.3567,,,-100,-87,,,,50,40,38.46154,53.846153,60,56.16909,68.055557,,,,-40,-6,-12,-65,-51,20
2020-05-01,Alberta,5573,218,92,3,2359,198,153766,4829,,,,,,,4307110,.0012939071,.000021360031,.00054769905,.000050613984,6.9652270e-07,.000045970501,8.6256886,4.5217886,7.7659931,2451,.035700504,.0011211694,11.943188,,,,,,,,,,,,,3122,222.28572,4905.8569,2.8571429,81.285713,137.42857,1851,2973.5715,239,81,12.552301,828.4519,841.00421,37.037037,2444.4443,2481.4814,128.14285,54.857143,22.296545,1072.4639,1094.7604,52.083336,2505.2083,2557.2917,,,-100,-87,117.8223844282239,358.1,164.4,50,40,34.615383,53.846153,57.777779,57.280205,69.444443,,,,-39,-4,19,-58,-49,20
2020-05-02,Alberta,5669,96,94,2,2534,175,157517,3751,,,,,,,4307110,.0013161958,.000021824379,.00058832951,.000022288727,4.6434849e-07,.000040630493,8.6427679,4.5432949,7.8375545,2628,.036571391,.00087088556,11.967289,,,,,,,,,,,,,3041,205.28572,5111.1431,3,84.285713,151.85715,2002.8572,3024,165,138,12.121212,1060.6061,1072.7273,14.492754,1268.116,1282.6086,141.85715,71,21.148035,1070.4934,1091.6415,42.253521,2138.833,2181.0867,,,-100,-80,,,,50,40,34.615383,53.846153,57.777779,57.280205,69.444443,,,,-40,-7,55,-44,-34,10
2020-05-03,Alberta,5762,93,95,1,2713,179,161245,3728,,,,,,,4307110,.001337788,.000022056553,.00062988873,.000021592205,2.3217424e-07,.000041559189,8.6590395,4.5538769,7.9058104,2808,.037436936,.00086554559,11.990681,,,,,,,,,,,,,2954,183.85715,5295,3.1428571,87.428574,166.28572,2169.1428,3038.4285,241,126,4.1493778,742.73859,746.88794,7.9365077,1420.6349,1428.5714,164.57143,81.85714,19.097221,1010.4167,1029.5139,38.394417,2031.4138,2069.8081,,,-100,-77,,,,50,40,34.615383,53.846153,57.777779,57.280205,69.444443,,,,-44,-20,-1,-55,-34,10
2020-05-04,Alberta,5836,74,104,9,2942,229,164722,3477,,,,,,,4307110,.0013549689,.000024146122,.0006830566,.000017180893,2.0895682e-06,.0000531679,8.6718006,4.6443911,7.986845,3046,.038244206,.00080726983,12.012014,,,,,,,,,,,,,2790,163.57143,5458.5713,4.1428571,91.571426,182.57143,2351.7144,3015.2856,105,162,85.714287,2180.9524,2266.6667,55.555557,1413.5802,1469.1357,168,101,24.659864,1086.7347,1111.3945,41.018387,1807.6379,1848.6563,,,-100,-85,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-40,-11,-27,-66,-50,19
2020-05-05,Alberta,5893,57,106,2,3219,277,167015,2293,,,,,,,4307110,.0013682029,.00002461047,.0007473689,.000013233932,4.6434849e-07,.000064312262,8.6815205,4.6634393,8.0768261,3325,.03877658,.00053237553,12.025839,,,,,,,,,,,,,2568,149,5607.5713,3.7142856,95.285713,202.71428,2554.4285,2957.8572,187,239,10.695188,1481.2834,1491.9786,8.3682013,1158.9958,1167.364,175,128.14285,21.224489,1158.3673,1179.5918,28.985508,1581.9398,1610.9253,,,-100,-86,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-34,0,49,-60,-49,18
2020-05-06,Alberta,5963,70,112,6,3552,333,170509,3494,,,,,,,4307110,.001384455,.000026003516,.00082468288,.000016252197,1.3930454e-06,.00007731402,8.6933289,4.7184987,8.1752663,3664,.039587799,.00081121683,12.046543,,,,,,,,,,,,,2299,114,5721.5713,3.5714285,98.85714,228.42857,2782.8572,2839.8572,306,165,19.607843,1088.2354,1107.8431,36.363636,2018.1818,2054.5454,200.71428,141.85715,17.793594,1138.0784,1155.8719,25.176233,1610.2719,1635.4481,,,-100,-86.5,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-36,-2,20,-62,-49,19
2020-05-07,Alberta,6017,54,114,2,3809,257,174327,3818,,,,,,,4307110,.0013969924,.000026467864,.00088435167,.000012537409,4.6434849e-07,.000059668779,8.7023439,4.7361984,8.245122,3923,.04047424,.00088644127,12.068688,,,,,,,,,,,,,2094,94.571426,5816.1431,3.5714285,102.42857,235.42857,3018.2856,2695.4285,319,241,6.2695923,805.64264,811.91223,8.2987556,1066.39,1074.6888,223.14285,164.57143,16.005121,1055.0576,1071.0627,21.701389,1430.5555,1452.257,,,-100,-86.5,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-37,-2,6,-63,-49,19
2020-05-08,Alberta,6098,81,115,1,4020,211,177559,3232,,,,,,,4307110,.0014157986,.000026700038,.00093334046,.000018806113,2.3217424e-07,.000048988764,8.7157164,4.7449322,8.299037,4135,.041224625,.00075038715,12.087058,,,,,,,,,,,,,1963,75,5891.1431,3.2857144,105.71429,237.28572,3255.5715,2529.8572,297,105,3.3670034,710.43768,713.80469,9.5238094,2009.5238,2019.0476,231.42857,168,14.197531,1025.3087,1039.5062,19.557823,1412.415,1431.9728,,,-100,-86.5,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-40,-2,-1,-61,-47,20
2020-05-09,Alberta,6157,59,116,1,4204,184,181107,3548,,,,,,,4307110,.0014294968,.000026932212,.00097606052,.00001369828,2.3217424e-07,.000042720061,8.7253447,4.7535901,8.343792,4320,.04204838,.00082375424,12.106843,,,,,,,,,,,,,1837,69.714287,5960.8569,3.1428571,108.85714,238.57143,3494.1428,2357.8572,215,187,4.6511626,855.81396,860.46509,5.3475938,983.95721,989.30481,238.57143,175,13.173653,1000,1013.1736,17.959183,1363.2653,1381.2245,,,-100,-81,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-38,4,24,-50,-30,10
2020-05-10,Alberta,6253,96,117,1,4389,185,185293,4186,,,,,,,4307110,.0014517856,.000027164386,.0010190128,.000022288727,2.3217424e-07,.000042952233,8.7408171,4.7621741,8.386857,4506,.043020263,.00097188138,12.129694,,,,,,,,,,,,,1747,70.14286,6031,3.1428571,112,239.42857,3733.5715,2185.4285,243,306,4.1152263,761.31689,765.43213,3.2679739,604.57513,607.84314,238.85715,200.71428,13.157894,1002.3923,1015.5502,15.658363,1192.8826,1208.541,,,-100,-79.5,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-37,-6,-9,-55,-29,8
2020-05-11,Alberta,6300,47,117,0,4659,270,188157,2864,,,,,,,4307110,.0014626977,.000027164386,.0010816997,.000010912189,0,.000062687046,8.7483053,4.7621741,8.4465561,4776,.043685209,.00066494703,12.145032,,,,,,,,,,,,,1524,66.285713,6097.2856,1.8571428,113.85714,245.28572,3978.8572,2004.5714,216,319,0,1250,1250,0,846.39496,846.39496,254.71428,223.14285,7.2910824,962.98376,970.27484,8.3226633,1099.2318,1107.5544,,,-100,-82.5,,,,50,40,30.76923,53.846153,55.555557,57.280205,69.444443,,,,-38,-10,2,-62,-47,17
2020-05-12,Alberta,6345,45,118,1,4866,207,191330,3173,,,,,,,4307110,.0014731456,.00002739656,.0011297598,.000010447841,2.3217424e-07,.000048060068,8.7554226,4.7706847,8.4900274,4984,.044421896,.00073668885,12.161755,,,,,,,,,,,,,1361,64.571426,6161.8569,1.7142857,115.57143,235.28572,4214.1431,1832.1428,159,297,6.2893081,1301.8868,1308.1761,3.3670034,696.96973,700.33667,250.71428,231.42857,6.8376069,938.46161,945.29919,7.4074073,1016.6667,1024.0741,,,-100,-85.5,,,,50,40,34.615383,53.846153,57.777779,57.280205,69.444443,,,,-36,-7,22,-61,-47,18
2020-05-13,Alberta,6407,62,120,2,5076,210,195402,4072,,,,,,,4307110,.0014875403,.00002786091,.0011785164,.000014394803,4.6434849e-07,.000048756592,8.7651463,4.7874918,8.532279,5196,.045367312,.00094541349,12.182815,,,,,,,,,,,,,1211,63.42857,6225.2856,1.1428572,116.71429,217.71428,4431.8569,1676.7142,315,215,6.3492064,666.66669,673.01587,9.3023252,976.7442,986.04651,252,238.57143,4.5351477,863.94556,868.48071,4.7904196,912.57483,917.36523,,,-99.949997,-85.5,,,,50,40,34.615383,53.846153,57.777779,57.280205,69.444443,,,,-31,3,57,-58,-46,17
2020-05-14,Alberta,6457,50,121,1,5205,129,200218,4816,,,,,,,4307110,.0014991491,.000028093084,.0012084669,.000011608712,2.3217424e-07,.000029950477,8.7729197,4.7957907,8.557375,5326,.046485461,.0011181511,12.207162,,,,,,,,,,,,,1131,62.857143,6288.1431,1,117.71429,199.42857,4631.2856,1539.1428,190,243,5.2631578,678.94739,684.21051,4.1152263,530.8642,534.97943,233.57143,238.85715,4.2813454,853.82263,858.104,4.1866026,834.92822,839.11481,,,-99.849998,-86,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-30,3,22,-60,-47,17
2020-05-15,Alberta,6514,57,125,4,5317,112,204723,4505,,,,,,,4307110,.001512383,.000029021779,.0012344704,.000013233932,9.2869698e-07,.000026003516,8.7817087,4.8283138,8.5786648,5442,.047531407,.001045945,12.229413,,,,,,,,,,,,,1072,59.42857,6347.5713,1.4285715,119.14286,185.28572,4816.5713,1411.8572,218,216,18.348623,513.76147,532.11011,18.518518,518.51849,537.03705,222.28572,254.71428,6.4267354,833.54755,839.9743,5.6085253,727.42572,733.03424,,,-99.959999,-84.5,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-31,2,54,-54,-47,16
2020-05-16,Alberta,6586,72,126,1,5377,60,209317,4594,,,,,,,4307110,.0015290995,.000029253955,.0012484009,.000016716545,2.3217424e-07,.000013930455,8.7927017,4.8362818,8.5898857,5503,.048598018,.0010666085,12.251605,,,,,,,,,,,,,1083,61.285713,6408.8569,1.4285715,120.57143,167.57143,4984.1431,1304.1428,96,159,10.416667,625,635.41669,6.2893081,377.35849,383.6478,205.28572,250.71428,6.9589424,816.28387,823.24286,5.6980062,668.3761,674.0741,,,-99.940002,-76.5,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-33,-1,109,-40,-29,7
2020-05-17,Alberta,6643,57,127,1,5453,76,213078,3761,,,,,,,4307110,.0015423335,.000029486129,.0012660462,.000013233932,2.3217424e-07,.000017645243,8.8013191,4.8441873,8.6039209,5580,.049471222,.00087320735,12.269414,,,,,,,,,,,,,1063,55.714287,6464.5713,1.4285715,122,152,5136.1431,1206.4286,93,315,10.752688,817.20428,827.95697,3.1746032,241.26984,244.44444,183.85715,252,7.7700076,826.72882,834.49884,5.6689343,603.17462,608.84357,,,-100,-73.5,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-30,-9,107,-44,-27,5
2020-05-18,Alberta,6682,39,128,1,5519,66,216536,3458,,,,,,,4307110,.0015513883,.000029718303,.0012813696,9.0547956e-06,2.3217424e-07,.0000153235,8.8071728,4.8520303,8.6159515,5647,.050274082,.00080285856,12.285512,,,,,,,,,,,,,1035,54.57143,6519.1431,1.5714285,123.57143,122.85714,5259,1136.5714,74,190,13.513514,891.89191,905.4054,5.2631578,347.36841,352.63159,163.57143,233.57143,9.606987,751.09167,760.69867,6.7278285,525.9939,532.72168,,,-100,-79.5,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-34,-5,88,-65,-76,21
2020-05-19,Alberta,6715,33,128,0,5584,65,218964,2428,,,,,,,4307110,.0015590501,.000029718303,.001296461,7.6617498e-06,0,.000015091326,8.8120995,4.8520303,8.6276608,5712,.0508378,.00056371908,12.296662,,,,,,,,,,,,,1003,52.857143,6572,1.4285715,125,102.57143,5361.5713,1085.4286,57,218,0,1140.3508,1140.3508,0,298.16513,298.16513,149,222.28572,9.5877275,688.39886,697.98657,6.4267354,461.43958,467.8663,,,-100,-83,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-27,0,31,-58,-46,17
2020-05-20,Alberta,6734,19,128,0,5637,53,221571,2607,,,,,,,4307110,.0015634614,.000029718303,.0013087662,4.4113108e-06,0,.000012305235,8.8149242,4.8520303,8.6371069,5765,.051443078,.00060527824,12.308498,,,,,,,,,,,,,969,46.714287,6618.7144,1.1428572,126.14286,80.14286,5441.7144,1050.8572,70,96,0,757.14288,757.14288,0,552.08331,552.08331,114,205.28572,10.025064,703.00757,713.03259,5.5671539,390.39667,395.96381,,,-100,-85,,,,50,40,26.923077,53.846153,53.333332,56.16909,68.055557,,,,-24,7,5,-60,-45,17
