date,cvaccine4,new_cvaccine4,country,cvaccine3,new_cvaccine3,cvaccine2,new_cvaccine2,cvaccine1,new_cvaccine1,avaccine3,new_avaccine3,avaccine2,new_avaccine2,avaccine1,new_avaccine1,avaccine,new_avaccine,testing,new_testing,deaths,new_deaths,cases,new_cases,recovered,dvaccine,new_recovered,new_dvaccine,pop,casespc,deathspc,recoveredpc,new_casespc,new_deathspc,new_recoveredpc,lcases,ldeaths,lrecovered,deathrecovered,testingpc,new_testingpc,ltesting,dvaccinepc,new_dvaccinepc,active,new_casesmv7,casesmv7,new_deathsmv7,deathsmv7,new_recoveredmv7,recoveredmv7,activemv7,active14,active18,deathactive14,recoveredactive14,deathrecoveredactive14,deathactive18,recoveredactive18,deathrecoveredactive18,active14mv7,active18mv7,deathactive14mv7,recoveredactive14mv7,deathrecoveredactive14mv7,deathactive18mv7,recoveredactive18mv7,deathrecoveredactive18mv7,new_layoffs,layoffs,reservations,ridership,unemployment_yoy,unemployment,unemployment_2019,index_limittravel,index_selfisolate,index_limitsocialdomest,index_econrelief,index_total,index_stringency,index_stringencynospend,bnccindx,bnccexp,bnccpbk,retail_and_recreation_percent_ch,grocery_and_pharmacy_percent_cha,parks_percent_change_from_baseli,transit_stations_percent_change_,workplaces_percent_change_from_b,residential_percent_change_from_
2020-03-23,,0,Canada,,0,,0,,0,,0,,0,,0,,0,79899,11141,25,3,2409,461,112,,94,,37058856,.000065004708,6.7460257e-07,2.5365057e-06,.000012439672,8.0952312e-08,3.0222195e-06,7.7869668,3.2188759,4.7184987,137,.0021560029,.00030062991,11.288519,,,2272,265.71429,1385.4286,2.8571429,16.285715,14.571428,27.857143,1341.2858,13,9,230.76923,7230.769,7461.5386,333.33334,10444.444,10777.777,9,5.1428571,317.46033,1619.0476,1936.5079,555.5556,2833.3333,3388.8889,18223,39609,-99.970001,-76,,,,100,40,0,0,12.820513,27.036682,22.5,,,,-45,-13,-27,-63,-51,20
2020-03-24,,0,Canada,,0,,0,,0,,0,,0,,0,,0,90486,10587,31,6,3009,600,186,,74,,37058856,.000081195169,8.3650718e-07,1.9968236e-06,.000016190463,1.6190462e-07,5.0190433e-06,8.0093632,3.4339871,5.2257466,217,.0024416836,.0002856807,11.412951,,,2792,335.85715,1721.2858,3.1428571,19.428572,25.142857,53,1648.8572,23,15,260.86957,3217.3914,3478.261,400,4933.3335,5333.3335,10.428572,7,301.36984,2410.9587,2712.3286,448.97958,3591.8367,4040.8162,30554,70163,-99.989998,-77,,,,100,40,6.25,0,15.384615,29.600784,25.833334,,,,-49,-15,-10,-64,-55,22
2020-03-25,,0,Canada,,0,,0,,0,,0,,0,,0,,0,101695,11209,39,8,3590,581,198,,12,,37058856,.000096872929,1.0523801e-06,3.2380925e-07,.000015677764,2.1587283e-07,5.3428525e-06,8.1859074,3.6635616,5.2882671,237,.0027441485,.00030246482,11.529734,,,3353,396.71429,2118,4.1428571,23.571428,26.714285,79.714287,2014.7142,31,3,258.06451,387.09677,645.16132,2666.6667,4000,6666.6665,14.571428,6.8571429,284.31372,1833.3333,2117.647,604.16663,3895.8333,4500,6355,76518,-99.970001,-81,,,,100,60,6.25,0,17.948717,34.728989,32.5,,,,-53,-21,1,-65,-59,23
2020-03-26,,0,Canada,,0,,0,,0,,0,,0,,0,,0,112522,10827,49,10,4297,707,229,,31,,37058856,.00011595069,1.3222210e-06,8.3650718e-07,.000019077761,2.6984102e-07,6.1793598e-06,8.3656721,3.8918202,5.433722,278,.0030363053,.00029215688,11.630904,,,4019,470,2588,5,28.571428,30.857143,110.57143,2448.8572,41,8,243.90244,756.09753,1000,1250,3875,5125,19.142857,7.4285712,261.19403,1611.9404,1873.1344,673.07697,4153.8462,4826.9233,987,77505,-99.980003,-82,,,,100,60,6.25,0,17.948717,34.728989,32.5,,,,-54,-21,-18,-68,-59,25
2020-03-27,,0,Canada,,0,,0,,0,,0,,0,,0,,0,124749,12227,64,15,5034,737,356,,127,,37058856,.00013583798,1.7269826e-06,3.4269810e-06,.000019887284,4.0476155e-07,9.6063404e-06,8.5239706,4.1588831,5.8749309,420,.0033662398,.00032993464,11.734059,,,4614,537.42859,3125.4285,6.8571429,35.42857,48.714287,159.28572,2930.7144,51,13,294.11765,2490.196,2784.3137,1153.8462,9769.2305,10923.077,24.285715,9,282.35294,2005.8823,2288.2354,761.90479,5412.6987,6174.6035,8799,86304,-99.980003,-83,,,,100,60,6.25,0,17.948717,37.293091,35.833332,46.930901,36.504299,57.357498,-55,-21,-10,-66,-59,26
2020-03-28,,0,Canada,,0,,0,,0,,0,,0,,0,,0,137222,12473,69,5,5850,816,505,,149,,37058856,.00015785701,1.8619031e-06,4.0206314e-06,.000022019029,1.3492051e-07,.000013626972,8.6741972,4.2341065,6.2245584,574,.0037028126,.00033657273,11.829355,,,5276,608.42859,3733.8572,7.2857141,42.714287,69.85714,229.14285,3462,85,23,58.823528,1752.9412,1811.7646,217.39131,6478.2607,6695.6523,36,10.428572,202.38095,1940.4761,2142.8569,698.63013,6698.6299,7397.2598,2469,88773,-100,-79,,,,100,80,12.5,0,23.076923,37.293091,35.833332,,,,-59,-27,-30,-64,-44,17
2020-03-29,,0,Canada,,0,,0,,0,,0,,0,,0,,0,152650,15428,88,19,6632,782,589,,84,,37058856,.00017895858,2.3746011e-06,2.2666648e-06,.000021101569,5.1269797e-07,.000015893636,8.7996616,4.4773369,6.3784261,677,.0041191233,.00041631074,11.935903,,,5955,669.14288,4403,9.4285717,52.142857,81.571426,310.71429,4040.1428,112,31,169.64285,750,919.64288,612.9032,2709.6775,3322.5806,50.857143,14.571428,185.39326,1603.9325,1789.3258,647.05884,5598.0391,6245.0981,26005,114778,-100,-77,,,,100,80,12.5,0,23.076923,37.293091,35.833332,,,,-59,-35,-16,-66,-44,14
2020-03-30,,0,Canada,,0,,0,,0,,0,,0,,0,,0,164734,12084,117,29,7700,1068,1122,,533,,37058856,.0002077776,3.1571401e-06,.000014382527,.000028819022,7.8253902e-07,.000030276164,8.9489756,4.7621741,7.0228682,1239,.0044451994,.00032607591,12.012087,,,6461,755.85712,5158.8569,13.142858,65.285713,144.28572,455,4638.5713,120,41,241.66667,4441.6665,4683.3335,707.31708,13000,13707.317,66.14286,19.142857,198.7041,2181.4255,2380.1296,686.5672,7537.314,8223.8809,100,114878,-100,-80,,,,100,80,12.5,0,23.076923,44.985401,45.833332,,,,-54,-27,-32,-70,-60,23
2020-03-31,,0,Canada,,0,,0,,0,,0,,0,,0,,0,178407,13673,160,43,8777,1077,1306,,184,,37058856,.00023683948,4.3174564e-06,4.9650748e-06,.000029061879,1.1603164e-06,.000035241239,9.0798903,5.0751739,7.1747241,1466,.0048141531,.00036895365,12.091823,,,7311,824,5982.8569,18.428572,83.714287,160,615,5284.1431,109,51,394.49542,1688.0734,2082.5688,843.13727,3607.843,4450.9805,78.428574,24.285715,234.97267,2040.0728,2275.0454,758.82349,6588.2349,7347.0586,3260,118138,-100,-81,,,,100,80,12.5,0,23.076923,44.985401,45.833332,,,,-51,-19,-13,-68,-60,23
2020-04-01,,0,Canada,,0,,0,,0,,0,,0,,0,,0,192381,13974,121,-39,10198,1421,1676,,370,,37058856,.00027518388,3.2650764e-06,9.9841182e-06,.000038344409,-1.0523801e-06,.000045225359,9.2299471,4.7957907,7.4241652,1797,.0051912288,.00037707586,12.167233,,,8401,944,6926.8569,11.714286,95.428574,211.14285,826.14288,6005.2856,155,85,-251.6129,2387.0967,2135.4839,-458.82352,4352.9414,3894.1177,96.14286,36,121.84249,2196.1365,2317.979,325.39682,5865.0791,6190.4761,2499,120637,-100,-81,109.4352558059817,2443.9,1166.9,100,80,12.5,6.25,25.641026,44.985401,45.833332,,,,-52,-21,-10,-68,-61,24
2020-04-02,,0,Canada,,0,,0,,0,,0,,0,,0,,0,208779,16398,198,77,11553,1355,1981,,305,,37058856,.00031174734,5.3428525e-06,8.2301513e-06,.000036563459,2.0777759e-06,.000053455507,9.3547001,5.2882671,7.5913572,2179,.0056337141,.00044248533,12.249032,,,9374,1036.5714,7963.4287,21.285715,116.71429,250.28572,1076.4286,6770.2856,194,112,396.90723,1572.1649,1969.0721,687.5,2723.2144,3410.7144,118,50.857143,180.38742,2121.0654,2301.4529,418.53934,4921.3486,5339.8877,711,121348,-100,-82,,,,100,80,18.75,6.25,28.205128,50.113605,52.5,,,,-53,-23,-16,-70,-61,25
2020-04-03,,0,Canada,,0,,0,,0,,0,,0,,0,,0,223635,14856,244,46,13058,1505,2335,,354,,37058856,.00035235842,6.5841214e-06,9.5523728e-06,.000040611074,1.2412687e-06,.000063007879,9.4771566,5.4971681,7.7557673,2579,.0060345898,.00040087584,12.317771,,,10479,1146.2858,9109.7139,25.714285,142.42857,282.71429,1359.1428,7608.1431,265,120,173.5849,1335.849,1509.434,383.33334,2950,3333.3333,148.57143,66.14286,173.07692,1902.8846,2075.9617,388.76886,4274.2979,4663.0669,17820,139168,-100,-83,,,,100,80,18.75,6.25,28.205128,50.113605,52.5,42.66,30.4699,54.850101,-55,-23,-33,-69,-60,27
2020-04-04,,0,Canada,,0,,0,,0,,0,,0,,0,,0,238737,15102,317,73,14363,1305,2748,,413,,37058856,.00038757268,8.5539605e-06,.000011144435,.000035214256,1.9698396e-06,.000074152318,9.5724106,5.7589016,7.9186287,3065,.006442104,.00040751393,12.383118,,,11298,1216.1428,10325.857,35.42857,177.85715,320.42856,1679.5714,8468.4287,319,109,228.84012,1294.6709,1523.511,669.72479,3788.9907,4458.7158,182,78.428574,194.66248,1760.5964,1955.2589,451.73038,4085.6099,4537.3403,1400,140568,-100,-80,,,,100,80,18.75,6.25,28.205128,50.113605,52.5,,,,-57,-25,-17,-63,-45,17
2020-04-05,,0,Canada,,0,,0,,0,,0,,0,,0,,0,251195,12458,389,72,15689,1326,3113,,365,,37058856,.0004233536,.000010496816,9.8491973e-06,.000035780922,1.9428555e-06,.000084001513,9.6607151,5.9635792,8.0433426,3502,.0067782719,.00033616796,12.433985,,,12187,1293.8572,11619.714,43,220.85715,360.57144,2040.1428,9358.7139,357,155,201.68068,1022.4089,1224.0896,464.51614,2354.8386,2819.3547,217,96.14286,198.15668,1661.6195,1859.7762,447.2511,3750.3716,4197.6226,,,-100,-79,,,,100,80,25,6.25,30.76923,50.113605,52.5,,,,-63,-45,-13,-67,-46,14
2020-04-06,,0,Canada,,0,,0,,0,,0,,0,,0,,0,261995,10800,453,64,16765,1076,3629,,516,,37058856,.00045238849,.000012223799,.000013923797,.000029034894,1.7269826e-06,.000097925309,9.7270489,6.1158919,8.1967125,4082,.0070696999,.00029142832,12.476081,,,12683,1295,12914.714,48,268.85715,358.14285,2398.2856,10247.571,461,194,138.82863,1119.3059,1258.1345,329.89691,2659.7937,2989.6907,265.71429,118,180.64516,1347.8494,1528.4945,406.77966,3035.1089,3441.8887,9288,149856,-100,-81,,,,100,80,25,12.5,33.333332,50.113605,52.5,,,,-51,-21,2,-68,-60,23
2020-04-07,,0,Canada,,0,,0,,0,,0,,0,,0,,0,269867,7872,532,79,18156,1391,4063,,434,,37058856,.0004899234,.000014355543,.000011711101,.000037534886,2.1317442e-06,.00010963641,9.806756,6.2766433,8.3096771,4595,.0072821192,.00021241886,12.505685,,,13561,1339.8572,14254.571,53.142857,322,393.85715,2792.1428,11140.429,600,265,131.66667,723.33331,855,298.11322,1637.7358,1935.849,335.85715,148.57143,158.23053,1172.6925,1330.923,357.69232,2650.9617,3008.6538,3442,153298,-100,-83,,,,100,80,25,12.5,33.333332,50.113605,52.5,,,,-52,-18,-1,-68,-61,24
2020-04-08,,0,Canada,,0,,0,,0,,0,,0,,0,,0,278570,8703,618,86,19614,1458,4666,,603,,37058856,.0005292662,.000016676177,.000016271415,.000039342824,2.3206328e-06,.00012590783,9.8839989,6.4264884,8.4480572,5284,.0075169615,.00023484265,12.537425,,,14330,1345.1428,15599.714,71,393,427.14285,3219.2856,11987.429,581,319,148.02066,1037.8657,1185.8864,269.59247,1890.2821,2159.8745,396.71429,182,178.97011,1076.7014,1255.6715,390.10989,2346.9387,2737.0486,,,-100,-83,,,,100,80,25,18.75,35.897434,57.805912,62.5,,,,-51,-17,-3,-67,-61,24
2020-04-09,,0,Canada,,0,,0,,0,,0,,0,,0,,0,289395,10825,708,90,20925,1311,5324,,658,,37058856,.00056464237,.000019104746,.000017755539,.000035376161,2.4285694e-06,.00014366336,9.9487,6.5624442,8.5799799,6032,.0078090648,.00029210292,12.575548,,,14893,1338.8572,16938.572,72.85714,465.85715,477.57144,3696.8572,12775.857,707,357,127.29845,930.69305,1057.9915,252.10085,1843.1372,2095.238,470,217,155.0152,1016.1094,1171.1246,335.74719,2200.79,2536.5374,,,-100,-83,,,,100,80,25,25,38.46154,57.805912,62.5,,,,-44,-3,-15,-68,-62,24
2020-04-10,,0,Canada,,0,,0,,0,,0,,0,,0,,0,300044,10649,811,103,22281,1356,6026,,702,,37058856,.00060123281,.000021884109,.000018942841,.000036590445,2.7793626e-06,.0001626062,10.01149,6.6982679,8.7038383,6837,.0080964183,.00028735373,12.611685,,,15444,1317.5714,18256.143,81,546.85712,527.28571,4224.1431,13485.143,737,461,139.75577,952.51019,1092.266,223.42734,1522.7766,1746.2039,537.42859,265.71429,150.7177,981.12701,1131.8447,304.83871,1984.4084,2289.2473,,,-100,-84,,,,100,80,25,25,38.46154,57.805912,62.5,38.682701,25.3034,52.062099,-70,-43,-24,-77,-81,33
2020-04-11,,0,Canada,,0,,0,,0,,0,,0,,0,,0,312442,12398,915,104,23456,1175,6663,,637,,37058856,.0006329391,.000024690455,.000017188873,.00003170632,2.8063469e-06,.00017979508,10.062881,6.818924,8.8043251,7578,.0084309671,.00033454891,12.652174,,,15878,1299,19555.143,85.428574,632.28571,559.28571,4783.4287,14139.429,816,600,127.45098,780.63727,908.08826,173.33333,1061.6666,1235,608.42859,335.85715,140.40854,919.2298,1059.6384,254.35985,1665.2488,1919.6086,,,-100,-80,,,,100,80,25,25,38.46154,57.805912,62.5,,,,-54,-15,-22,-63,-47,17
2020-04-12,,0,Canada,,0,,0,,0,,0,,0,,0,,0,324521,12079,1010,95,24635,1179,7185,,522,,37058856,.00066475337,.000027253944,.000014085702,.000031814259,2.5634897e-06,.00019388078,10.111923,6.9177055,8.8797512,8195,.0087569086,.00032594099,12.690105,,,16440,1278,20833.143,88.714287,721,581.71429,5365.1431,14747,782,581,121.48338,667.51917,789.00256,163.51118,898.45093,1061.9622,669.14288,396.71429,132.57899,869.34241,1001.9214,223.62262,1466.3306,1689.9531,,,-100,-80,,,,100,80,25,25,38.46154,57.805912,62.5,,,,-74,-62,-4,-67,-51,14
2020-04-13,,0,Canada,,0,,0,,0,,0,,0,,0,,0,335931,11410,1129,119,25982,1347,7771,,586,,37058856,.00070110097,.000030465053,.000015812684,.000036347588,3.2111084e-06,.00020969346,10.165159,7.0290875,8.9581537,8900,.0090647964,.00030788861,12.724661,,,17082,1316.7142,22149.857,96.571426,817.57141,591.71429,5956.8569,15375.429,1068,707,111.42322,548.68915,660.11237,168.31683,828.85431,997.17114,755.85712,470,127.76413,782.83881,910.60297,205.47112,1258.9666,1464.4377,919,154217,-100,-81,,,,100,80,25,31.25,41.025642,57.805912,62.5,,,,-55,-29,-25,-74,-69,26
2020-04-14,,0,Canada,,0,,0,,0,,0,,0,,0,,0,347100,11169,1272,143,27643,1661,8248,,477,,37058856,.00074592157,.000034323781,.000012871417,.000044820597,3.8587268e-06,.00022256488,10.227128,7.1483459,9.0177259,9520,.0093661826,.00030138544,12.757368,,,18123,1355.2858,23505.143,105.71429,923.28571,597.85712,6554.7144,16027.143,1077,737,132.77623,442.89694,575.67316,194.02985,647.21844,841.24829,824,537.42859,128.29404,725.55475,853.84882,196.70387,1112.4401,1309.144,2100,156317,-100,-82,,,,100,100,31.25,31.25,46.153847,57.805912,62.5,,,,-50,-16,-11,-68,-60,24
2020-04-15,,0,Canada,,0,,0,,0,,0,,0,,0,,0,359725,12625,1419,147,29296,1653,8992,,744,,37058856,.00079052628,.000038290444,.000020076173,.000044604723,3.9666634e-06,.00024264105,10.285206,7.2577076,9.1040907,10411,.0097068567,.00034067431,12.793096,,,18885,1383.1428,24888.285,114.42857,1037.7142,618,7172.7144,16677.857,1421,816,103.44827,523.57495,627.02319,180.14706,911.76471,1091.9117,944,608.42859,121.21671,654.66101,775.87775,188.07231,1015.7314,1203.8037,,,-100,-83,,,,100,100,31.25,31.25,46.153847,57.805912,62.5,,,,-50,-19,-14,-68,-60,24
2020-04-16,,0,Canada,,0,,0,,0,,0,,0,,0,,0,372247,12522,1559,140,31131,1835,9725,,733,,37058856,.00084004214,.000042068215,.000019779347,.000049515831,3.7777745e-06,.00026242039,10.34596,7.3518,9.1824551,11284,.010044752,.00033789495,12.827312,,,19847,1458,26346.285,121.57143,1159.2858,628.71429,7801.4287,17385.572,1355,782,103.32103,540.95941,644.28046,179.02814,937.34015,1116.3683,1036.5714,669.14288,117.28225,606.53253,723.81482,181.68231,939.58154,1121.2638,,,-100,-84,,,,100,100,31.25,37.5,48.717949,57.805912,62.5,,,,-49,-18,-6,-68,-60,25
2020-04-17,,0,Canada,,0,,0,,0,,0,,0,,0,,0,386143,13896,1708,149,32936,1805,10556,,831,,37058856,.00088874844,.000046088848,.00002242379,.000048706308,4.0206314e-06,.00028484419,10.402322,7.4430785,9.2644501,12264,.010419723,.0003749711,12.863963,,,20672,1522.1428,27868.428,128.14285,1287.4286,647.14288,8448.5713,18132.428,1505,1068,99.003319,552.15948,651.16278,139.51311,778.0899,917.60297,1146.2858,755.85712,111.78962,564.55634,676.34595,169.53317,856.1709,1025.7041,,,-99.989998,-80,,,,100,100,37.5,43.75,53.846153,57.805912,62.5,37.212502,23.5679,50.857101,-53,-22,-22,-67,-59,27
2020-04-18,,0,Canada,,0,,0,,0,,0,,0,,0,,0,399782,13639,1839,131,34714,1778,11220,,664,,37058856,.00093672617,.000049623766,.000017917444,.000047977737,3.5349176e-06,.00030276165,10.454898,7.5169773,9.3254528,13059,.010787759,.00036803618,12.898675,,,21655,1608.2858,29476.715,132,1419.4286,651,9099.5713,18957.715,1305,1077,100.38314,508.81226,609.19537,121.63417,616.5274,738.16156,1216.1428,824,108.53989,535.29895,643.83887,160.19417,790.04852,950.24274,100,156417,-99.989998,-79,,,,100,100,37.5,43.75,53.846153,57.805912,62.5,,,,-54,-24,-3,-57,-40,16
2020-04-19,,0,Canada,,0,,0,,0,,0,,0,,0,,0,415694,15912,1983,144,36202,1488,11856,,636,,37058856,.00097687845,.000053509477,.00001716189,.000040152347,3.8857111e-06,.00031992354,10.49687,7.5923662,9.3805895,13839,.011217129,.00042937105,12.937705,,,22363,1652.4286,31129.143,139,1558.4286,667.28571,9766.8574,19803.857,1326,1421,108.59728,479.638,588.23529,101.33709,447.57214,548.90924,1293.8572,944,107.43072,515.73364,623.16437,147.24576,706.87042,854.11621,,,-100,-78,,,,100,100,37.5,43.75,53.846153,57.805912,62.5,,,,-60,-43,-13,-64,-42,14
2020-04-20,,0,Canada,,0,,0,,0,,0,,0,,0,,0,438699,23005,2148,165,37910,1708,12599,,743,,37058856,.0010229674,.000057961854,.000020049189,.000046088848,4.4523772e-06,.00033997273,10.542971,7.6722922,9.4413729,14747,.011837899,.00062076928,12.991569,,,23163,1704,32833.145,145.57143,1704,689.71429,10456.571,20672.572,1076,1355,153.34572,690.52045,843.86615,121.77122,548.33948,670.11072,1295,1036.5714,112.41037,532.5979,645.0083,140.4355,665.38037,805.81592,,,-100,-79,,,,100,100,37.5,43.75,53.846153,57.805912,62.5,,,,-46,-19,15,-65,-58,22
2020-04-21,,0,Canada,,0,,0,,0,,0,,0,,0,,0,460084,21385,2294,146,39710,1800,13201,,602,,37058856,.0010715388,.000061901534,.00001624443,.000048571386,3.9396791e-06,.00035621715,10.589358,7.7380524,9.4880476,15495,.012414955,.00057705503,13.039165,,,24215,1723.8572,34557,146,1850,707.57141,11164.143,21542.857,1391,1505,104.96046,432.78217,537.74261,97.009964,400,497.00998,1339.8572,1146.2858,108.96684,528.09467,637.06146,127.36789,617.27313,744.64105,,,-100,-82,,,,100,100,37.5,43.75,53.846153,57.805912,62.5,,,,-50,-22,-17,-68,-58,23
2020-04-22,,0,Canada,,0,,0,,0,,0,,0,,0,,0,481198,21114,2456,162,41397,1687,13999,,798,,37058856,.0011170609,.000066272958,.000021533315,.000045522182,4.3714249e-06,.00037775046,10.630963,7.8062892,9.5467415,16455,.012984697,.00056974235,13.084034,,,24942,1728.7142,36285.715,148.14285,1998.1428,715.28571,11879.429,22408.143,1458,1305,111.11111,547.32507,658.43622,124.13793,611.49426,735.6322,1345.1428,1216.1428,110.13169,531.75446,641.88617,121.8137,588.1593,709.97302,,,-100,-82,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,,,,-50,-22,-22,-67,-58,24
2020-04-23,,0,Canada,,0,,0,,0,,0,,0,,0,,0,505400,24202,2638,182,43393,1996,14774,,775,,37058856,.0011709211,.000071184062,.000020912679,.000053860269,4.9111068e-06,.00039866313,10.678054,7.8777761,9.6006241,17412,.013637766,.00065306929,13.133105,,,25981,1751.7142,38037.43,154.14285,2152.2856,721.28571,12600.714,23284.428,1311,1326,138.82532,591.15179,729.97711,137.2549,584.46454,721.71948,1338.8572,1293.8572,115.13017,538.73236,653.86255,119.13436,557.46936,676.6037,,,-100,-83,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,,,,-49,-19,-1,-66,-58,24
2020-04-24,,0,Canada,,0,,0,,0,,0,,0,,0,,0,530366,24966,2812,174,45276,1883,15554,,780,,37058856,.0012217322,.000075879296,.000021047601,.000050811068,4.6952341e-06,.00041971073,10.720532,7.9416513,9.6520729,18366,.014311451,.00067368511,13.181323,,,26910,1762.8572,39800.285,157.71428,2310,714,13314.714,24175.572,1356,1076,128.31859,575.22125,703.53979,161.71004,724.90704,886.61713,1317.5714,1295,119.70074,541.90613,661.60687,121.78709,551.35138,673.13843,,,-99.989998,-80,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,37.082001,24.1619,50.002102,-52,-22,-3,-65,-57,25
2020-04-25,,0,Canada,,0,,0,,0,,0,,0,,0,,0,559144,28778,2982,170,46891,1615,16438,,884,,37058856,.0012653116,.000080466598,.000023853947,.000043579326,4.5872976e-06,.0004435647,10.755581,8.000349,9.7073507,19420,.015087999,.00077654852,13.234162,,,27471,1739.5714,41539.855,163.28572,2473.2856,745.42859,14060.143,25006.428,1175,1391,144.68085,752.34045,897.0213,122.21423,635.51404,757.72827,1299,1339.8572,125.7011,573.84802,699.54913,121.868,556.3493,678.21729,,,-99.989998,-78,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,,,,-51,-21,16,-54,-39,14
2020-04-26,,0,Canada,,0,,0,,0,,0,,0,,0,,0,586096,26952,3132,150,48346,1455,17334,,896,,37058856,.0013045735,.000084514213,.000024177756,.000039261871,4.0476157e-06,.00046774244,10.786139,8.049427,9.7604256,20466,.015815275,.00072727556,13.281239,,,27880,1734.8572,43274.715,164.14285,2637.4285,782.57141,14842.714,25794.572,1179,1458,127.22646,759.96606,887.19257,102.88066,614.54047,717.42114,1278,1345.1428,128.43729,612.3407,740.77795,122.02634,581.7757,703.80206,,,-100,-77,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,,,,-57,-39,-6,-62,-41,13
2020-04-27,,0,Canada,,0,,0,,0,,0,,0,,0,,0,613615,27519,3304,172,49649,1303,18281,,947,,37058856,.0013397337,.000089155481,.000025553945,.000035160287,4.6412656e-06,.00049329642,10.812734,8.1028891,9.8136177,21585,.01655785,.00074257556,13.327123,,,28064,1677,44951.715,165.14285,2802.5715,811.71429,15654.429,26494.715,1347,1311,127.69116,703.04382,830.73499,131.19756,722.34937,853.54694,1316.7142,1338.8572,125.42042,616.4696,741.89001,123.34613,606.27399,729.62012,,,-100,-80,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,,,,-45,-17,14,-64,-56,21
2020-04-28,,0,Canada,,0,,0,,0,,0,,0,,0,,0,640622,27007,3490,186,51394,1745,19244,,963,,37058856,.001386821,.000094174524,.000025985692,.000047087262,5.0190433e-06,.00051928207,10.847277,8.1576567,9.8649549,22734,.01728661,.00072875968,13.370194,,,28660,1669.1428,46620.855,170.85715,2973.4285,863.28571,16517.715,27129.715,1661,1356,111.98074,579.77124,691.75195,137.16814,710.177,847.34515,1355.2858,1317.5714,126.06725,636.97687,763.04413,129.67581,655.20978,784.88562,,,-100,-82,,,,100,100,37.5,56.25,58.974358,67.827553,62.5,,,,-46,-16,14,-64,-57,16
2020-04-29,,0,Canada,,0,,0,,0,,0,,0,,0,,0,664346,23724,3686,196,52953,1559,20340,,1096,,37058856,.0014288892,.000099463403,.000029574578,.000042068215,5.2888840e-06,.00054885668,10.87716,8.2122974,9.9203444,24026,.017926781,.00064017088,13.406558,,,28927,1650.8572,48271.715,175.71428,3149.1428,905.85712,17423.572,27699,1653,1175,118.5723,663.03693,781.60919,166.80852,932.76593,1099.5745,1383.1428,1299,127.03986,654.92664,781.96655,135.26889,697.34961,832.61847,,,-100,-81,,,,100,100,37.5,62.5,61.53846,67.827553,62.5,,,,-46,-17,6,-64,-57,22
2020-04-30,,0,Canada,,0,,0,,0,,0,,0,,0,,0,692145,27799,3927,241,54603,1650,21437,,1097,,37058856,.001473413,.00010596657,.000029601561,.000044523771,6.5031691e-06,.00057845825,10.907845,8.275631,9.9728737,25364,.018676912,.00075013109,13.447551,,,29239,1601.4286,49873.145,184.14285,3333.2856,951.85712,18375.428,28164.428,1835,1179,131.33514,597.82019,729.15533,204.41052,930.44952,1134.8601,1458,1278,126.29826,652.85126,779.14948,144.08675,744.80212,888.88885,,,-100,-81,,,,100,100,37.5,62.5,61.53846,67.827553,62.5,,,,-47,-17,-4,-65,-57,23
2020-05-01,,0,Canada,,0,,0,,0,,0,,0,,0,,0,722850,30705,4090,163,56224,1621,22764,,1327,,37058856,.0015171543,.00011036498,.000035807905,.000043741231,4.3984087e-06,.00061426614,10.937099,8.3163004,10.032936,26854,.01950546,.00082854688,13.490957,,,29370,1564,51437.145,182.57143,3515.8572,1030,19405.428,28515.857,1805,1347,90.30471,735.18005,825.48474,121.00965,985.15216,1106.1619,1522.1428,1316.7142,119.94369,676.67761,796.62134,138.65683,782.25024,920.90704,,,-99.989998,-81,138.643013899049,2609.8,1093.6,100,100,37.5,62.5,61.53846,67.827553,62.5,37.73,24.9,50.57,-47,-16,10,-61,-55,23
2020-05-02,,0,Canada,,0,,0,,0,,0,,0,,0,,0,757044,34194,4289,199,57949,1725,23814,,1050,,37058856,.0015637018,.00011573482,.000028333308,.000046547579,5.3698363e-06,.00064259942,10.967319,8.3638086,10.078029,28103,.020428153,.00092269445,13.537177,,,29846,1579.7142,53016.855,186.71428,3702.5715,1053.7142,20459.143,28855.143,1778,1661,111.92351,590.55121,702.47467,119.80734,632.14929,751.95667,1608.2858,1355.2858,116.09521,655.17847,771.27368,137.76746,777.48492,915.25238,,,-100,-78,,,,100,100,37.5,62.5,61.53846,67.827553,62.5,,,,-49,-18,15,-52,-36,14
2020-05-03,,0,Canada,,0,,0,,0,,0,,0,,0,,0,789382,32338,4449,160,59411,1462,24921,,1107,,37058856,.0016031526,.00012005227,.000029871402,.000039450759,4.3174564e-06,.00067247084,10.992234,8.4004345,10.123466,29370,.021300765,.00087261194,13.579005,,,30041,1580.7142,54597.57,188.14285,3890.7144,1083.8572,21543,29163.857,1488,1653,107.52688,743.9516,851.47852,96.793709,669.69147,766.48517,1652.4286,1383.1428,113.85838,655.91772,769.77612,136.02562,783.61914,919.64478,,,-100,-76,,,,100,100,37.5,62.5,61.53846,67.827553,62.5,,,,-51,-32,47,-54,-35,11
